# Written on  7Apr2024 at 17:13:11 
# Input file comment: Au
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)
       132   1.757342618     -0.2510489498     -0.2510489498       118.9396361    
       133  0.2510489498       1.255244719      -1.255244719       101.4622011    
       133  0.2510489498       1.255244719      -1.255244719       104.1393459    
       133  0.2510489498       1.255244719      -1.255244719       106.2824045    
       133  0.2510489498       1.255244719      -1.255244719       109.3046702    
       133  0.2510489498       1.255244719      -1.255244719       110.4988097    
       133  0.2510489498       1.255244719      -1.255244719       111.7710643    
       133  0.2510489498       1.255244719      -1.255244719       115.4437498    
       133  0.2510489498       1.255244719      -1.255244719       115.8813298    
       133  0.2510489498       1.255244719      -1.255244719       117.1033053    
       133  0.2510489498       1.255244719      -1.255244719       118.5085497    
       134   0.000000000       1.506293669      -1.004195769       100.7228407    
       134   0.000000000       1.506293669      -1.004195769       106.2546643    
       134   0.000000000       1.506293669      -1.004195769       107.4864073    
       134   0.000000000       1.506293669      -1.004195769       109.7257776    
       134   0.000000000       1.506293669      -1.004195769       109.9054876    
       134   0.000000000       1.506293669      -1.004195769       111.7279576    
       134   0.000000000       1.506293669      -1.004195769       113.9752102    
       134   0.000000000       1.506293669      -1.004195769       114.3373659    
       134   0.000000000       1.506293669      -1.004195769       117.4454360    
       134   0.000000000       1.506293669      -1.004195769       119.7088824    
       135 -0.2510489347       1.757342603     -0.7531468343       101.8187580    
       135 -0.2510489347       1.757342603     -0.7531468343       102.0488528    
       135 -0.2510489347       1.757342603     -0.7531468343       102.8070166    
       135 -0.2510489347       1.757342603     -0.7531468343       103.9376485    
       135 -0.2510489347       1.757342603     -0.7531468343       108.2786947    
       135 -0.2510489347       1.757342603     -0.7531468343       108.4344933    
       135 -0.2510489347       1.757342603     -0.7531468343       112.2457540    
       135 -0.2510489347       1.757342603     -0.7531468343       114.4306965    
       135 -0.2510489347       1.757342603     -0.7531468343       116.3501469    
       135 -0.2510489347       1.757342603     -0.7531468343       118.8064753    
       136 -0.5020978845       2.008391553     -0.5020978845       105.7253344    
       136 -0.5020978845       2.008391553     -0.5020978845       106.7223433    
       136 -0.5020978845       2.008391553     -0.5020978845       107.7609387    
       136 -0.5020978845       2.008391553     -0.5020978845       108.3478376    
       136 -0.5020978845       2.008391553     -0.5020978845       108.8177882    
       136 -0.5020978845       2.008391553     -0.5020978845       109.6780862    
       136 -0.5020978845       2.008391553     -0.5020978845       110.8266612    
       136 -0.5020978845       2.008391553     -0.5020978845       112.9953129    
       136 -0.5020978845       2.008391553     -0.5020978845       116.9606171    
       136 -0.5020978845       2.008391553     -0.5020978845       118.5348143    
       137  0.7531468343      0.7531468343      -1.757342603       99.03298785    
       137  0.7531468343      0.7531468343      -1.757342603       100.8342637    
       137  0.7531468343      0.7531468343      -1.757342603       103.0981164    
       137  0.7531468343      0.7531468343      -1.757342603       104.4558554    
       137  0.7531468343      0.7531468343      -1.757342603       107.6944364    
       137  0.7531468343      0.7531468343      -1.757342603       108.4798295    
       137  0.7531468343      0.7531468343      -1.757342603       113.0080635    
       137  0.7531468343      0.7531468343      -1.757342603       114.8601326    
       137  0.7531468343      0.7531468343      -1.757342603       117.3506149    
       137  0.7531468343      0.7531468343      -1.757342603       117.9109443    
       138  0.5020978996       1.004195769      -1.506293669       102.4094677    
       138  0.5020978996       1.004195769      -1.506293669       102.5930157    
       138  0.5020978996       1.004195769      -1.506293669       104.8992687    
       138  0.5020978996       1.004195769      -1.506293669       107.0142629    
       138  0.5020978996       1.004195769      -1.506293669       108.5428171    
       138  0.5020978996       1.004195769      -1.506293669       110.5926096    
       138  0.5020978996       1.004195769      -1.506293669       112.2045520    
       138  0.5020978996       1.004195769      -1.506293669       115.3973853    
       138  0.5020978996       1.004195769      -1.506293669       115.5477609    
       138  0.5020978996       1.004195769      -1.506293669       117.0438578    
       139  0.5020978845       1.004195784      -1.004195784       105.6411561    
       139  0.5020978845       1.004195784      -1.004195784       106.6662293    
       139  0.5020978845       1.004195784      -1.004195784       108.1797874    
       139  0.5020978845       1.004195784      -1.004195784       108.5588578    
       139  0.5020978845       1.004195784      -1.004195784       108.9528327    
       139  0.5020978845       1.004195784      -1.004195784       109.8553427    
       139  0.5020978845       1.004195784      -1.004195784       110.8772781    
       139  0.5020978845       1.004195784      -1.004195784       113.1334531    
       139  0.5020978845       1.004195784      -1.004195784       116.9250925    
       139  0.5020978845       1.004195784      -1.004195784       118.5062166    
       140  0.2510489347       1.255244734     -0.7531468343       101.7166579    
       140  0.2510489347       1.255244734     -0.7531468343       101.8425172    
       140  0.2510489347       1.255244734     -0.7531468343       102.4186601    
       140  0.2510489347       1.255244734     -0.7531468343       104.0520260    
       140  0.2510489347       1.255244734     -0.7531468343       107.7527746    
       140  0.2510489347       1.255244734     -0.7531468343       108.3794365    
       140  0.2510489347       1.255244734     -0.7531468343       112.3114998    
       140  0.2510489347       1.255244734     -0.7531468343       114.2560364    
       140  0.2510489347       1.255244734     -0.7531468343       116.2338933    
       140  0.2510489347       1.255244734     -0.7531468343       118.6843778    
       141   0.000000000       1.506293669     -0.5020978996       100.7156316    
       141   0.000000000       1.506293669     -0.5020978996       106.2622209    
       141   0.000000000       1.506293669     -0.5020978996       107.4641029    
       141   0.000000000       1.506293669     -0.5020978996       109.7858799    
       141   0.000000000       1.506293669     -0.5020978996       109.9390714    
       141   0.000000000       1.506293669     -0.5020978996       111.7280737    
       141   0.000000000       1.506293669     -0.5020978996       113.9919703    
       141   0.000000000       1.506293669     -0.5020978996       114.3370704    
       141   0.000000000       1.506293669     -0.5020978996       117.4450416    
       141   0.000000000       1.506293669     -0.5020978996       119.6889811    
       142 -0.2510489498       1.757342618     -0.2510489498       101.5438926    
       142 -0.2510489498       1.757342618     -0.2510489498       103.9907240    
       142 -0.2510489498       1.757342618     -0.2510489498       106.2819937    
       142 -0.2510489498       1.757342618     -0.2510489498       109.2727444    
       142 -0.2510489498       1.757342618     -0.2510489498       110.3767455    
       142 -0.2510489498       1.757342618     -0.2510489498       111.8343566    
       142 -0.2510489498       1.757342618     -0.2510489498       114.7224339    
       142 -0.2510489498       1.757342618     -0.2510489498       115.6687294    
       142 -0.2510489498       1.757342618     -0.2510489498       117.2872091    
       142 -0.2510489498       1.757342618     -0.2510489498       118.4257239    
       143   1.004195769      0.5020978996      -1.506293669       102.2724425    
       143   1.004195769      0.5020978996      -1.506293669       102.5273359    
       143   1.004195769      0.5020978996      -1.506293669       104.7322529    
       143   1.004195769      0.5020978996      -1.506293669       107.0037423    
       143   1.004195769      0.5020978996      -1.506293669       108.5101539    
       143   1.004195769      0.5020978996      -1.506293669       110.7214536    
       143   1.004195769      0.5020978996      -1.506293669       111.7529608    
       143   1.004195769      0.5020978996      -1.506293669       115.3385985    
       143   1.004195769      0.5020978996      -1.506293669       115.5700875    
       143   1.004195769      0.5020978996      -1.506293669       117.0536767    
       144  0.7531468343      0.7531468343      -1.255244734       98.73397338    
       144  0.7531468343      0.7531468343      -1.255244734       100.8369432    
       144  0.7531468343      0.7531468343      -1.255244734       103.2367098    
       144  0.7531468343      0.7531468343      -1.255244734       104.3152916    
       144  0.7531468343      0.7531468343      -1.255244734       108.2113433    
       144  0.7531468343      0.7531468343      -1.255244734       110.4510139    
       144  0.7531468343      0.7531468343      -1.255244734       112.8550962    
       144  0.7531468343      0.7531468343      -1.255244734       114.7939047    
       144  0.7531468343      0.7531468343      -1.255244734       117.2613032    
       144  0.7531468343      0.7531468343      -1.255244734       117.8834230    
       145 -0.5020978845     -0.5020978845      0.5020978845       100.9572787    
       145 -0.5020978845     -0.5020978845      0.5020978845       103.0378211    
       145 -0.5020978845     -0.5020978845      0.5020978845       103.2854083    
       145 -0.5020978845     -0.5020978845      0.5020978845       104.8907041    
       145 -0.5020978845     -0.5020978845      0.5020978845       105.3541614    
       145 -0.5020978845     -0.5020978845      0.5020978845       106.7348838    
       145 -0.5020978845     -0.5020978845      0.5020978845       111.6055414    
       145 -0.5020978845     -0.5020978845      0.5020978845       113.5220799    
       145 -0.5020978845     -0.5020978845      0.5020978845       116.0059618    
       145 -0.5020978845     -0.5020978845      0.5020978845       117.5434429    
       146 -0.7531468343     -0.2510489347      0.7531468343       98.56039951    
       146 -0.7531468343     -0.2510489347      0.7531468343       100.8776505    
       146 -0.7531468343     -0.2510489347      0.7531468343       102.7294350    
       146 -0.7531468343     -0.2510489347      0.7531468343       105.9926447    
       146 -0.7531468343     -0.2510489347      0.7531468343       108.2461027    
       146 -0.7531468343     -0.2510489347      0.7531468343       112.5722943    
       146 -0.7531468343     -0.2510489347      0.7531468343       114.8326311    
       146 -0.7531468343     -0.2510489347      0.7531468343       116.6655947    
       146 -0.7531468343     -0.2510489347      0.7531468343       116.9080104    
       146 -0.7531468343     -0.2510489347      0.7531468343       117.8692788    
       147  -1.004195769       0.000000000       1.004195769       99.84324017    
       147  -1.004195769       0.000000000       1.004195769       100.5250477    
       147  -1.004195769       0.000000000       1.004195769       102.2312916    
       147  -1.004195769       0.000000000       1.004195769       103.7125254    
       147  -1.004195769       0.000000000       1.004195769       104.3645177    
       147  -1.004195769       0.000000000       1.004195769       106.5394348    
       147  -1.004195769       0.000000000       1.004195769       110.0821089    
       147  -1.004195769       0.000000000       1.004195769       113.3694489    
       147  -1.004195769       0.000000000       1.004195769       115.0338848    
       147  -1.004195769       0.000000000       1.004195769       120.7960081    
       148  -1.255244719      0.2510489498       1.255244719       101.3897781    
       148  -1.255244719      0.2510489498       1.255244719       104.1224305    
       148  -1.255244719      0.2510489498       1.255244719       106.6142180    
       148  -1.255244719      0.2510489498       1.255244719       109.1014856    
       148  -1.255244719      0.2510489498       1.255244719       109.4238693    
       148  -1.255244719      0.2510489498       1.255244719       111.0695166    
       148  -1.255244719      0.2510489498       1.255244719       112.1005401    
       148  -1.255244719      0.2510489498       1.255244719       115.9123695    
       148  -1.255244719      0.2510489498       1.255244719       118.2643032    
       148  -1.255244719      0.2510489498       1.255244719       118.4813718    
       149   0.000000000      -1.004195769       0.000000000       100.0836680    
       149   0.000000000      -1.004195769       0.000000000       100.1968378    
       149   0.000000000      -1.004195769       0.000000000       101.2461864    
       149   0.000000000      -1.004195769       0.000000000       103.4607932    
       149   0.000000000      -1.004195769       0.000000000       103.6689674    
       149   0.000000000      -1.004195769       0.000000000       106.4216683    
       149   0.000000000      -1.004195769       0.000000000       115.2899871    
       149   0.000000000      -1.004195769       0.000000000       116.7516442    
       149   0.000000000      -1.004195769       0.000000000       118.7147638    
       149   0.000000000      -1.004195769       0.000000000       120.4325076    
       150 -0.2510489347     -0.7531468343      0.2510489347       101.5897067    
       150 -0.2510489347     -0.7531468343      0.2510489347       102.7416411    
       150 -0.2510489347     -0.7531468343      0.2510489347       103.4648190    
       150 -0.2510489347     -0.7531468343      0.2510489347       104.6839353    
       150 -0.2510489347     -0.7531468343      0.2510489347       109.9723137    
       150 -0.2510489347     -0.7531468343      0.2510489347       111.6255653    
       150 -0.2510489347     -0.7531468343      0.2510489347       113.4219563    
       150 -0.2510489347     -0.7531468343      0.2510489347       113.6707953    
       150 -0.2510489347     -0.7531468343      0.2510489347       115.7798575    
       150 -0.2510489347     -0.7531468343      0.2510489347       116.9892492    
       151 -0.2510489347     -0.7531468343      0.7531468343       99.19938707    
       151 -0.2510489347     -0.7531468343      0.7531468343       100.8345610    
       151 -0.2510489347     -0.7531468343      0.7531468343       102.6844347    
       151 -0.2510489347     -0.7531468343      0.7531468343       104.4888895    
       151 -0.2510489347     -0.7531468343      0.7531468343       108.2060557    
       151 -0.2510489347     -0.7531468343      0.7531468343       110.9353998    
       151 -0.2510489347     -0.7531468343      0.7531468343       112.8828831    
       151 -0.2510489347     -0.7531468343      0.7531468343       114.7445380    
       151 -0.2510489347     -0.7531468343      0.7531468343       117.1828712    
       151 -0.2510489347     -0.7531468343      0.7531468343       118.1824710    
       152 -0.5020978845     -0.5020978845       1.004195784       105.5438049    
       152 -0.5020978845     -0.5020978845       1.004195784       106.6787618    
       152 -0.5020978845     -0.5020978845       1.004195784       107.8591745    
       152 -0.5020978845     -0.5020978845       1.004195784       108.8068466    
       152 -0.5020978845     -0.5020978845       1.004195784       109.8188460    
       152 -0.5020978845     -0.5020978845       1.004195784       110.8952215    
       152 -0.5020978845     -0.5020978845       1.004195784       113.5212055    
       152 -0.5020978845     -0.5020978845       1.004195784       114.2458009    
       152 -0.5020978845     -0.5020978845       1.004195784       116.9691824    
       152 -0.5020978845     -0.5020978845       1.004195784       118.5256560    
       153 -0.7531468193     -0.2510489498       1.255244719       101.4650527    
       153 -0.7531468193     -0.2510489498       1.255244719       102.4637166    
       153 -0.7531468193     -0.2510489498       1.255244719       104.0903941    
       153 -0.7531468193     -0.2510489498       1.255244719       107.3541892    
       153 -0.7531468193     -0.2510489498       1.255244719       108.0793234    
       153 -0.7531468193     -0.2510489498       1.255244719       110.6804717    
       153 -0.7531468193     -0.2510489498       1.255244719       113.1440017    
       153 -0.7531468193     -0.2510489498       1.255244719       114.6473840    
       153 -0.7531468193     -0.2510489498       1.255244719       115.8493231    
       153 -0.7531468193     -0.2510489498       1.255244719       118.7788025    
       154  -1.004195769      0.1110223025E-15   1.506293669       102.0890829    
       154  -1.004195769      0.1110223025E-15   1.506293669       106.5080358    
       154  -1.004195769      0.1110223025E-15   1.506293669       107.0566216    
       154  -1.004195769      0.1110223025E-15   1.506293669       109.2093453    
       154  -1.004195769      0.1110223025E-15   1.506293669       111.4851350    
       154  -1.004195769      0.1110223025E-15   1.506293669       112.6840094    
       154  -1.004195769      0.1110223025E-15   1.506293669       114.1019825    
       154  -1.004195769      0.1110223025E-15   1.506293669       114.2577924    
       154  -1.004195769      0.1110223025E-15   1.506293669       117.4462983    
       154  -1.004195769      0.1110223025E-15   1.506293669       119.5822317    
       155  0.2510489498      -1.255244719      0.2510489498       101.2484308    
       155  0.2510489498      -1.255244719      0.2510489498       104.2871246    
       155  0.2510489498      -1.255244719      0.2510489498       106.4476284    
       155  0.2510489498      -1.255244719      0.2510489498       109.0402999    
       155  0.2510489498      -1.255244719      0.2510489498       111.0671596    
       155  0.2510489498      -1.255244719      0.2510489498       111.7340345    
       155  0.2510489498      -1.255244719      0.2510489498       113.3287103    
       155  0.2510489498      -1.255244719      0.2510489498       115.8365286    
       155  0.2510489498      -1.255244719      0.2510489498       117.7812269    
       155  0.2510489498      -1.255244719      0.2510489498       118.8045005    
       156  0.1506293668E-07  -1.004195784      0.5020978845       102.4568960    
       156  0.1506293668E-07  -1.004195784      0.5020978845       103.1033109    
       156  0.1506293668E-07  -1.004195784      0.5020978845       104.8805228    
       156  0.1506293668E-07  -1.004195784      0.5020978845       106.9980049    
       156  0.1506293668E-07  -1.004195784      0.5020978845       108.6066271    
       156  0.1506293668E-07  -1.004195784      0.5020978845       109.9576323    
       156  0.1506293668E-07  -1.004195784      0.5020978845       112.2842534    
       156  0.1506293668E-07  -1.004195784      0.5020978845       115.3965485    
       156  0.1506293668E-07  -1.004195784      0.5020978845       115.5086808    
       156  0.1506293668E-07  -1.004195784      0.5020978845       117.0984389    
       157   0.000000000      -1.004195769       1.004195769       99.72594806    
       157   0.000000000      -1.004195769       1.004195769       100.4904227    
       157   0.000000000      -1.004195769       1.004195769       102.2334954    
       157   0.000000000      -1.004195769       1.004195769       103.8801872    
       157   0.000000000      -1.004195769       1.004195769       104.3885785    
       157   0.000000000      -1.004195769       1.004195769       106.6208483    
       157   0.000000000      -1.004195769       1.004195769       110.0649919    
       157   0.000000000      -1.004195769       1.004195769       113.3707472    
       157   0.000000000      -1.004195769       1.004195769       114.8237824    
       157   0.000000000      -1.004195769       1.004195769       121.0003432    
       158 -0.2510489498     -0.7531468193       1.255244719       101.3952700    
       158 -0.2510489498     -0.7531468193       1.255244719       101.6044453    
       158 -0.2510489498     -0.7531468193       1.255244719       103.2816590    
       158 -0.2510489498     -0.7531468193       1.255244719       104.0527343    
       158 -0.2510489498     -0.7531468193       1.255244719       107.8951371    
       158 -0.2510489498     -0.7531468193       1.255244719       109.4151312    
       158 -0.2510489498     -0.7531468193       1.255244719       113.3671238    
       158 -0.2510489498     -0.7531468193       1.255244719       114.8930840    
       158 -0.2510489498     -0.7531468193       1.255244719       115.6532259    
       158 -0.2510489498     -0.7531468193       1.255244719       118.6572902    
       159 -0.5020978845     -0.5020978845       1.506293654       99.92393625    
       159 -0.5020978845     -0.5020978845       1.506293654       100.7597420    
       159 -0.5020978845     -0.5020978845       1.506293654       102.1211156    
       159 -0.5020978845     -0.5020978845       1.506293654       102.4684248    
       159 -0.5020978845     -0.5020978845       1.506293654       104.4241421    
       159 -0.5020978845     -0.5020978845       1.506293654       106.4664027    
       159 -0.5020978845     -0.5020978845       1.506293654       110.2565236    
       159 -0.5020978845     -0.5020978845       1.506293654       113.1953074    
       159 -0.5020978845     -0.5020978845       1.506293654       113.4782306    
       159 -0.5020978845     -0.5020978845       1.506293654       115.3882262    
       160 -0.7531468343     -0.2510489347       1.757342603       101.3962549    
       160 -0.7531468343     -0.2510489347       1.757342603       101.8082565    
       160 -0.7531468343     -0.2510489347       1.757342603       103.3920154    
       160 -0.7531468343     -0.2510489347       1.757342603       104.9104114    
       160 -0.7531468343     -0.2510489347       1.757342603       107.7147604    
       160 -0.7531468343     -0.2510489347       1.757342603       108.8250459    
       160 -0.7531468343     -0.2510489347       1.757342603       113.6868201    
       160 -0.7531468343     -0.2510489347       1.757342603       114.6287225    
       160 -0.7531468343     -0.2510489347       1.757342603       115.8586728    
       160 -0.7531468343     -0.2510489347       1.757342603       118.6786878    
       161  0.5020978845      -1.506293654      0.5020978845       99.74587290    
       161  0.5020978845      -1.506293654      0.5020978845       100.7743814    
       161  0.5020978845      -1.506293654      0.5020978845       101.6193462    
       161  0.5020978845      -1.506293654      0.5020978845       102.2231688    
       161  0.5020978845      -1.506293654      0.5020978845       104.3710877    
       161  0.5020978845      -1.506293654      0.5020978845       106.4003036    
       161  0.5020978845      -1.506293654      0.5020978845       110.0493833    
       161  0.5020978845      -1.506293654      0.5020978845       111.3528597    
       161  0.5020978845      -1.506293654      0.5020978845       113.4042177    
       161  0.5020978845      -1.506293654      0.5020978845       115.0380417    
       162  0.2510489498      -1.255244719      0.7531468193       101.2346610    
       162  0.2510489498      -1.255244719      0.7531468193       102.2433670    
       162  0.2510489498      -1.255244719      0.7531468193       103.8248036    
       162  0.2510489498      -1.255244719      0.7531468193       104.5474714    
       162  0.2510489498      -1.255244719      0.7531468193       107.7917963    
       162  0.2510489498      -1.255244719      0.7531468193       109.0482906    
       162  0.2510489498      -1.255244719      0.7531468193       113.8597162    
       162  0.2510489498      -1.255244719      0.7531468193       114.5995553    
       162  0.2510489498      -1.255244719      0.7531468193       115.5528716    
       162  0.2510489498      -1.255244719      0.7531468193       118.7867161    
       163  0.2510489498      -1.255244719       1.255244719       101.4762505    
       163  0.2510489498      -1.255244719       1.255244719       104.1368886    
       163  0.2510489498      -1.255244719       1.255244719       106.5232449    
       163  0.2510489498      -1.255244719       1.255244719       109.2818909    
       163  0.2510489498      -1.255244719       1.255244719       110.7163602    
       163  0.2510489498      -1.255244719       1.255244719       111.8148286    
       163  0.2510489498      -1.255244719       1.255244719       114.7834546    
       163  0.2510489498      -1.255244719       1.255244719       115.7240637    
       163  0.2510489498      -1.255244719       1.255244719       117.0273903    
       163  0.2510489498      -1.255244719       1.255244719       118.5497038    
       164  0.1110223025E-15  -1.004195769       1.506293669       102.3630420    
       164  0.1110223025E-15  -1.004195769       1.506293669       106.4741491    
       164  0.1110223025E-15  -1.004195769       1.506293669       107.0418548    
       164  0.1110223025E-15  -1.004195769       1.506293669       108.7264768    
       164  0.1110223025E-15  -1.004195769       1.506293669       111.0245227    
       164  0.1110223025E-15  -1.004195769       1.506293669       112.5840685    
       164  0.1110223025E-15  -1.004195769       1.506293669       114.0403248    
       164  0.1110223025E-15  -1.004195769       1.506293669       114.2389702    
       164  0.1110223025E-15  -1.004195769       1.506293669       117.4490444    
       164  0.1110223025E-15  -1.004195769       1.506293669       119.5861963    
       165 -0.2510489347     -0.7531468343       1.757342603       101.5415612    
       165 -0.2510489347     -0.7531468343       1.757342603       102.4855975    
       165 -0.2510489347     -0.7531468343       1.757342603       104.0956167    
       165 -0.2510489347     -0.7531468343       1.757342603       107.5020625    
       165 -0.2510489347     -0.7531468343       1.757342603       108.5251308    
       165 -0.2510489347     -0.7531468343       1.757342603       111.7450050    
       165 -0.2510489347     -0.7531468343       1.757342603       112.6198702    
       165 -0.2510489347     -0.7531468343       1.757342603       114.7189388    
       165 -0.2510489347     -0.7531468343       1.757342603       117.1973648    
       165 -0.2510489347     -0.7531468343       1.757342603       118.7401047    
       166 -0.5020978845     -0.5020978845       2.008391553       105.4954963    
       166 -0.5020978845     -0.5020978845       2.008391553       106.5568755    
       166 -0.5020978845     -0.5020978845       2.008391553       107.9217004    
       166 -0.5020978845     -0.5020978845       2.008391553       109.0392840    
       166 -0.5020978845     -0.5020978845       2.008391553       109.9202622    
       166 -0.5020978845     -0.5020978845       2.008391553       110.8276144    
       166 -0.5020978845     -0.5020978845       2.008391553       112.3099720    
       166 -0.5020978845     -0.5020978845       2.008391553       113.9443066    
       166 -0.5020978845     -0.5020978845       2.008391553       116.9712227    
       166 -0.5020978845     -0.5020978845       2.008391553       118.5687113    
       167  0.7531468343      -1.757342603      0.7531468343       98.71513127    
       167  0.7531468343      -1.757342603      0.7531468343       100.7413512    
       167  0.7531468343      -1.757342603      0.7531468343       102.6379258    
       167  0.7531468343      -1.757342603      0.7531468343       104.2298054    
       167  0.7531468343      -1.757342603      0.7531468343       108.2691986    
       167  0.7531468343      -1.757342603      0.7531468343       109.8676194    
       167  0.7531468343      -1.757342603      0.7531468343       112.9007178    
       167  0.7531468343      -1.757342603      0.7531468343       114.3887513    
       167  0.7531468343      -1.757342603      0.7531468343       116.7240273    
       167  0.7531468343      -1.757342603      0.7531468343       118.1682877    
       168  0.5020978996      -1.506293669       1.004195769       102.3480486    
       168  0.5020978996      -1.506293669       1.004195769       102.5985346    
       168  0.5020978996      -1.506293669       1.004195769       104.4878459    
       168  0.5020978996      -1.506293669       1.004195769       106.9798435    
       168  0.5020978996      -1.506293669       1.004195769       108.1718004    
       168  0.5020978996      -1.506293669       1.004195769       109.6594407    
       168  0.5020978996      -1.506293669       1.004195769       110.8114991    
       168  0.5020978996      -1.506293669       1.004195769       115.3541385    
       168  0.5020978996      -1.506293669       1.004195769       115.4985118    
       168  0.5020978996      -1.506293669       1.004195769       117.0447622    
       169  -1.004195769       0.000000000       0.000000000       100.0405604    
       169  -1.004195769       0.000000000       0.000000000       100.2307334    
       169  -1.004195769       0.000000000       0.000000000       100.8848828    
       169  -1.004195769       0.000000000       0.000000000       103.5011959    
       169  -1.004195769       0.000000000       0.000000000       103.6723489    
       169  -1.004195769       0.000000000       0.000000000       106.3970956    
       169  -1.004195769       0.000000000       0.000000000       115.5800517    
       169  -1.004195769       0.000000000       0.000000000       116.5801492    
       169  -1.004195769       0.000000000       0.000000000       118.6312774    
       169  -1.004195769       0.000000000       0.000000000       120.1781745    
       170  -1.255244719      0.2510489498      0.2510489498       101.6336147    
       170  -1.255244719      0.2510489498      0.2510489498       103.7191543    
       170  -1.255244719      0.2510489498      0.2510489498       106.3765111    
       170  -1.255244719      0.2510489498      0.2510489498       109.1260413    
       170  -1.255244719      0.2510489498      0.2510489498       109.7135437    
       170  -1.255244719      0.2510489498      0.2510489498       110.6310851    
       170  -1.255244719      0.2510489498      0.2510489498       112.5196903    
       170  -1.255244719      0.2510489498      0.2510489498       116.5113083    
       170  -1.255244719      0.2510489498      0.2510489498       117.8965956    
       170  -1.255244719      0.2510489498      0.2510489498       118.5800051    
       171  -1.506293654      0.5020978845      0.5020978845       100.4617171    
       171  -1.506293654      0.5020978845      0.5020978845       100.7280027    
       171  -1.506293654      0.5020978845      0.5020978845       102.1841567    
       171  -1.506293654      0.5020978845      0.5020978845       103.3244143    
       171  -1.506293654      0.5020978845      0.5020978845       104.5228484    
       171  -1.506293654      0.5020978845      0.5020978845       106.6012498    
       171  -1.506293654      0.5020978845      0.5020978845       110.1460784    
       171  -1.506293654      0.5020978845      0.5020978845       113.1157118    
       171  -1.506293654      0.5020978845      0.5020978845       114.9445801    
       171  -1.506293654      0.5020978845      0.5020978845       121.1936021    
       172  -1.757342603      0.7531468343      0.7531468343       98.94654485    
       172  -1.757342603      0.7531468343      0.7531468343       100.9215812    
       172  -1.757342603      0.7531468343      0.7531468343       102.7348674    
       172  -1.757342603      0.7531468343      0.7531468343       107.0349351    
       172  -1.757342603      0.7531468343      0.7531468343       108.3232261    
       172  -1.757342603      0.7531468343      0.7531468343       111.8421130    
       172  -1.757342603      0.7531468343      0.7531468343       114.6703251    
       172  -1.757342603      0.7531468343      0.7531468343       116.6570363    
       172  -1.757342603      0.7531468343      0.7531468343       116.9577932    
       172  -1.757342603      0.7531468343      0.7531468343       117.8745151    
       173 -0.5020978845     -0.5020978845     -0.5020978845       100.9278941    
       173 -0.5020978845     -0.5020978845     -0.5020978845       102.9731595    
       173 -0.5020978845     -0.5020978845     -0.5020978845       103.1355774    
       173 -0.5020978845     -0.5020978845     -0.5020978845       104.9758546    
       173 -0.5020978845     -0.5020978845     -0.5020978845       105.3725530    
       173 -0.5020978845     -0.5020978845     -0.5020978845       106.7567618    
       173 -0.5020978845     -0.5020978845     -0.5020978845       111.9614402    
       173 -0.5020978845     -0.5020978845     -0.5020978845       113.6173778    
       173 -0.5020978845     -0.5020978845     -0.5020978845       116.0765185    
       173 -0.5020978845     -0.5020978845     -0.5020978845       117.5008311    
       174 -0.7531468193     -0.2510489498     -0.2510489498       101.6015915    
       174 -0.7531468193     -0.2510489498     -0.2510489498       102.4347366    
       174 -0.7531468193     -0.2510489498     -0.2510489498       103.4481914    
       174 -0.7531468193     -0.2510489498     -0.2510489498       104.9779914    
       174 -0.7531468193     -0.2510489498     -0.2510489498       110.0130681    
       174 -0.7531468193     -0.2510489498     -0.2510489498       112.0862203    
       174 -0.7531468193     -0.2510489498     -0.2510489498       113.3748567    
       174 -0.7531468193     -0.2510489498     -0.2510489498       113.6279666    
       174 -0.7531468193     -0.2510489498     -0.2510489498       115.0257905    
       174 -0.7531468193     -0.2510489498     -0.2510489498       117.4965755    
       175 -0.7531468343     -0.2510489347      0.2510489347       100.4063683    
       175 -0.7531468343     -0.2510489347      0.2510489347       101.7878254    
       175 -0.7531468343     -0.2510489347      0.2510489347       102.8550765    
       175 -0.7531468343     -0.2510489347      0.2510489347       104.3794063    
       175 -0.7531468343     -0.2510489347      0.2510489347       107.0292440    
       175 -0.7531468343     -0.2510489347      0.2510489347       111.4587358    
       175 -0.7531468343     -0.2510489347      0.2510489347       113.4951828    
       175 -0.7531468343     -0.2510489347      0.2510489347       113.8634926    
       175 -0.7531468343     -0.2510489347      0.2510489347       115.7146573    
       175 -0.7531468343     -0.2510489347      0.2510489347       117.8450000    
       176  -1.004195784      0.1506293668E-07  0.5020978845       102.0678834    
       176  -1.004195784      0.1506293668E-07  0.5020978845       102.6732073    
       176  -1.004195784      0.1506293668E-07  0.5020978845       104.2960308    
       176  -1.004195784      0.1506293668E-07  0.5020978845       107.0050098    
       176  -1.004195784      0.1506293668E-07  0.5020978845       108.9740201    
       176  -1.004195784      0.1506293668E-07  0.5020978845       110.0350138    
       176  -1.004195784      0.1506293668E-07  0.5020978845       113.0746770    
       176  -1.004195784      0.1506293668E-07  0.5020978845       115.1887154    
       176  -1.004195784      0.1506293668E-07  0.5020978845       115.5669302    
       176  -1.004195784      0.1506293668E-07  0.5020978845       117.0988004    
       177  -1.255244719      0.2510489498      0.7531468193       101.3505581    
       177  -1.255244719      0.2510489498      0.7531468193       102.0804444    
